$CASNumber$,$IngredientName$,$categoryCAS$,$syn_code$,$bgSource$,$prospectCAS$,$curatedCAS$,$recog_syn$,$prospect_CAS_fromIng$,$alt_CAS$,$bgCAS$,$first_date$,$change_date$,$change_comment$
$64743-02-8$,$alkenes c10 alpha$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes c10 alpha-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes c>10 a-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes c>10 alpha-$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c >10 alpha-$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c&gt;10 a-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c10 a$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c10 a-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c10 alpha$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c10 alpha (cid:111)$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c10 alpha-$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c>10 .alpha.$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c>10 .alpha.-$,$perfect match$,$perfect$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c>10 a$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c>10 a-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c>10 alpha$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes, c>10a-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes,c>10 a-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes,c>10.alpha.-$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes^ c10 alpah-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes^ c10 alpha-$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alkenes^ c>10 alpha-$,$perfect match$,$close_match$,$both$,$64743-02-8$,$64743-02-8$,$$,$64743-02-8$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$alpha olefins (petroleum), (c11-12)$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$c-14 to c-15 alpha olefins$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$c-14 to c-16 alpha ofefins$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$c-14 to c-16 alpha olefins$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$c14 to c16 alpha olefins$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$c14_c_16 alpha olefins$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$ethanaminium, n,n,n-trimethyl-2-[(1-oxo-2-propenyl)oxy]-, chloride, polymer with 2-propenamide$,$perfect match$,$close_match$,$conflict$,$64743-02-8$,$64743-02-8$,$$,$69418-26-4$,$$,$conflictingID$,$d:2021-10-07$,$$,$$
$64743-02-8$,$olefin$,$perfect match$,$no_match$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$unk$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$polyoxyalkylenes$,$perfect match$,$perfect$,$CAS_only$,$64743-02-8$,$64743-02-8$,$$,$non_spec$,$$,$64743-02-8$,$d:2021-10-07$,$$,$$
$64743-02-8$,$propargyl alcohol$,$perfect match$,$perfect$,$conflict$,$64743-02-8$,$64743-02-8$,$$,$107-19-7$,$$,$conflictingID$,$d:2021-10-07$,$$,$$
$64743-05-1$,$calcined petroleum coke$,$perfect match$,$perfect$,$both$,$64743-05-1$,$64743-05-1$,$$,$64743-05-1$,$$,$64743-05-1$,$d:2021-10-07$,$$,$$
$64745-47-8$,$petroleum distillate$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64746-47-8$,$hydrotreated light distillates (10-30)$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64746-47-8$,$hydrotreated light petroleum distillate$,$corrected$,$perfect$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64747-47$,$petroleum distillates$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64747-47-8$,$petroleum distillates$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64747-84-1$,$petroleum distallates$,$corrected$,$no_match$,$CAS_only$,$$,$64741-85-1$,$$,$non_spec$,$unk$,$64741-85-1$,$d:2021-10-07$,$$,$$
$647471-86-2$,$distillates (petroleum), sweet medium$,$corrected$,$no_match$,$CAS_only$,$$,$64741-86-2$,$$,$non_spec$,$unk$,$64741-86-2$,$d:2021-10-07$,$$,$$
$64748-47-8$,$hydrotreated light petroleum distillate$,$corrected$,$perfect$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64752-47-8$,$petroleum distillates$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$64771-72-8$,$kerosene$,$perfect match$,$perfect$,$conflict$,$64771-72-8$,$64771-72-8$,$$,$8008-20-6$,$$,$conflictingID$,$d:2021-10-07$,$$,$$
$64772-47-8$,$petroleum distillates$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$647742-88-7$,$petroleum naphtha$,$corrected$,$no_match$,$CAS_only$,$$,$64742-88-7$,$$,$non_spec$,$unk$,$64742-88-7$,$d:2021-10-07$,$$,$$
$64839-51-0$,$surfactant$,$corrected$,$close_match$,$CAS_only$,$$,$68439-51-0$,$$,$non_spec$,$$,$68439-51-0$,$d:2021-10-07$,$$,$$
$6484-52-2$,$ammonium nitrate$,$perfect match$,$perfect$,$both$,$6484-52-2$,$6484-52-2$,$$,$6484-52-2$,$$,$6484-52-2$,$d:2021-10-07$,$$,$$
$65-56-1$,$methanol$,$corrected$,$perfect$,$both$,$$,$67-56-1$,$$,$67-56-1$,$$,$67-56-1$,$d:2021-10-07$,$$,$$
$65-56-1$,$methyl alcohol$,$corrected$,$perfect$,$both$,$$,$67-56-1$,$$,$67-56-1$,$['64-17-5']$,$67-56-1$,$d:2021-10-07$,$$,$$
$65-68-0$,$benzoic acid$,$corrected$,$perfect$,$both$,$$,$65-85-0$,$$,$65-85-0$,$$,$65-85-0$,$d:2021-10-07$,$$,$$
$65-85-0$,$benzoic acid$,$perfect match$,$perfect$,$both$,$65-85-0$,$65-85-0$,$$,$65-85-0$,$$,$65-85-0$,$d:2021-10-07$,$$,$$
$65-85-0$,$benzoic acid flakes$,$perfect match$,$no_match$,$CAS_only$,$65-85-0$,$65-85-0$,$$,$non_spec$,$unk$,$65-85-0$,$d:2021-10-07$,$$,$$
$65-85-0$,$crystalline powder$,$perfect match$,$no_match$,$CAS_only$,$65-85-0$,$65-85-0$,$$,$non_spec$,$unk$,$65-85-0$,$d:2021-10-07$,$$,$$
$65-85-0$,$crystalline powdwer$,$perfect match$,$no_match$,$CAS_only$,$65-85-0$,$65-85-0$,$$,$non_spec$,$unk$,$65-85-0$,$d:2021-10-07$,$$,$$
$65-85-0$,$organic acid$,$perfect match$,$close_match$,$CAS_only$,$65-85-0$,$65-85-0$,$$,$non_spec$,$$,$65-85-0$,$d:2021-10-07$,$$,$$
$65-85-5$,$benzoic acid$,$corrected$,$perfect$,$both$,$$,$65-85-0$,$$,$65-85-0$,$$,$65-85-0$,$d:2021-10-07$,$$,$$
$65071-95-6$,$ethoxylated tall oil$,$perfect match$,$no_match$,$CAS_only$,$65071-95-6$,$65071-95-6$,$$,$non_spec$,$unk$,$65071-95-6$,$d:2021-10-07$,$$,$$
$65071-95-6$,$tall oil, ethoxylated$,$perfect match$,$perfect$,$both$,$65071-95-6$,$65071-95-6$,$$,$65071-95-6$,$$,$65071-95-6$,$d:2021-10-07$,$$,$$
$65071-95-6$,$tall oil, ethoxylated - ts$,$perfect match$,$no_match$,$CAS_only$,$65071-95-6$,$65071-95-6$,$$,$non_spec$,$unk$,$65071-95-6$,$d:2021-10-07$,$$,$$
$65094-22-6$,$amine phosphonate$,$perfect match$,$perfect$,$CAS_only$,$65094-22-6$,$65094-22-6$,$$,$non_spec$,$$,$65094-22-6$,$d:2021-10-07$,$$,$$
$65143-89-7$,$benzenesulfonic acid, hexadecyl(sulfophenoxy)-, disodium sal$,$perfect match$,$no_match$,$CAS_only$,$65143-89-7$,$65143-89-7$,$$,$non_spec$,$unk$,$65143-89-7$,$d:2021-10-07$,$$,$$
$65143-89-7$,$benzenesulfonic acid, hexadecyl(sulfophenoxy)-, disodium salt$,$perfect match$,$conflicting_matches$,$CAS_only$,$65143-89-7$,$65143-89-7$,$$,$non_spec$,$['28519-02-0', '65143-89-7']$,$65143-89-7$,$d:2021-10-07$,$$,$$
$65322-65-8$,$1- (1-naphthylmethyl) quinolinium chloride$,$perfect match$,$close_match$,$both$,$65322-65-8$,$65322-65-8$,$$,$65322-65-8$,$$,$65322-65-8$,$d:2021-10-07$,$$,$$
$65322-65-8$,$1-(1-naphthylmethyl) quinolinium chloride$,$perfect match$,$close_match$,$both$,$65322-65-8$,$65322-65-8$,$$,$65322-65-8$,$$,$65322-65-8$,$d:2021-10-07$,$$,$$
$65322-65-8$,$1-(1-naphthylmethyl)quin olinium chloride$,$perfect match$,$close_match$,$both$,$65322-65-8$,$65322-65-8$,$$,$65322-65-8$,$$,$65322-65-8$,$d:2021-10-07$,$$,$$
$65322-65-8$,$1-(1-naphthylmethyl)quinolinium$,$perfect match$,$no_match$,$CAS_only$,$65322-65-8$,$65322-65-8$,$$,$non_spec$,$unk$,$65322-65-8$,$d:2021-10-07$,$$,$$
$65322-65-8$,$1-(1-naphthylmethyl)quinolinium chloride$,$perfect match$,$perfect$,$both$,$65322-65-8$,$65322-65-8$,$$,$65322-65-8$,$$,$65322-65-8$,$d:2021-10-07$,$$,$$
$65322-65-8$,$naphthylmethyl quinolinium chloride$,$perfect match$,$no_match$,$CAS_only$,$65322-65-8$,$65322-65-8$,$$,$non_spec$,$unk$,$65322-65-8$,$d:2021-10-07$,$$,$$
$65447-77-0$,$butanedioic acid, 1,4-dimethyl ester, polymer with 4-hydroxy-2,2,6,6-tetramethyl-1-piperidineethanol$,$perfect match$,$perfect$,$both$,$65447-77-0$,$65447-77-0$,$$,$65447-77-0$,$$,$65447-77-0$,$d:2021-10-07$,$$,$$
$654742-47-8$,$petroleum distillate$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$65545-80-4$,$fluoroalkyl alcohol substituted polyethylene glycol$,$perfect match$,$no_match$,$CAS_only$,$65545-80-4$,$65545-80-4$,$$,$non_spec$,$unk$,$65545-80-4$,$d:2021-10-07$,$$,$$
$657-56-1$,$methanol$,$corrected$,$perfect$,$both$,$$,$67-56-1$,$$,$67-56-1$,$$,$67-56-1$,$d:2021-10-07$,$$,$$
$657-84-1$,$organic sulfonic acid salt$,$perfect match$,$no_match$,$CAS_only$,$657-84-1$,$657-84-1$,$$,$non_spec$,$unk$,$657-84-1$,$d:2021-10-07$,$$,$$
$65742-47-8$,$hydrotreated light distillate$,$corrected$,$perfect$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$$,$64742-47-8$,$d:2021-10-07$,$$,$$
$65742-47-8$,$petroleum distillate$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$65742-47-8$,$petroleum distillate 65742-47-8$,$corrected$,$no_match$,$CAS_only$,$$,$64742-47-8$,$$,$non_spec$,$unk$,$64742-47-8$,$d:2021-10-07$,$$,$$
$65881-12-2$,$alcohols, c12-16, ethoxylated$,$corrected$,$perfect$,$both$,$$,$68551-12-2$,$$,$68551-12-2$,$['68131-39-5', '68213-23-0']$,$68551-12-2$,$d:2021-10-07$,$$,$$
$65997-12-8$,$resin acids and rosin acids, polymerized, esters with pentaerythritol$,$perfect match$,$close_match$,$both$,$65997-12-8$,$65997-12-8$,$$,$65997-12-8$,$$,$65997-12-8$,$d:2021-10-07$,$$,$$
$65997-17-13$,$glassy calcium magnesium phosphate$,$corrected$,$perfect$,$both$,$$,$65997-17-3$,$$,$65997-17-3$,$$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$fibrous glass$,$perfect match$,$perfect$,$conflict$,$65997-17-3$,$65997-17-3$,$$,$14808-60-7$,$$,$conflictingID$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glass oxide$,$perfect match$,$no_match$,$CAS_only$,$65997-17-3$,$65997-17-3$,$$,$non_spec$,$unk$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glass oxide; glass$,$perfect match$,$no_match$,$CAS_only$,$65997-17-3$,$65997-17-3$,$$,$non_spec$,$unk$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glass, oxide$,$perfect match$,$no_match$,$CAS_only$,$65997-17-3$,$65997-17-3$,$$,$non_spec$,$unk$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glassy calcium magneisum phosphate$,$perfect match$,$close_match$,$both$,$65997-17-3$,$65997-17-3$,$$,$65997-17-3$,$$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glassy calcium magnesium$,$perfect match$,$no_match$,$CAS_only$,$65997-17-3$,$65997-17-3$,$$,$non_spec$,$unk$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glassy calcium magnesium phosphate$,$perfect match$,$perfect$,$both$,$65997-17-3$,$65997-17-3$,$$,$65997-17-3$,$$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-17-3$,$glassy calsium magnesium phosphate$,$perfect match$,$close_match$,$both$,$65997-17-3$,$65997-17-3$,$$,$65997-17-3$,$$,$65997-17-3$,$d:2021-10-07$,$$,$$
$65997-18-4$,$calcium magensium acrylate coploymer$,$perfect match$,$no_match$,$CAS_only$,$65997-18-4$,$65997-18-4$,$$,$non_spec$,$unk$,$65997-18-4$,$d:2021-10-07$,$$,$$
$65997-18-4$,$calcium magnesium sodium phosphate$,$perfect match$,$no_match$,$CAS_only$,$65997-18-4$,$65997-18-4$,$$,$non_spec$,$unk$,$65997-18-4$,$d:2021-10-07$,$$,$$
$65997-18-4$,$calcium magnesium sodium phosphate frit$,$perfect match$,$no_match$,$CAS_only$,$65997-18-4$,$65997-18-4$,$$,$non_spec$,$unk$,$65997-18-4$,$d:2021-10-07$,$$,$$
$65997-18-4$,$frits, chemicals$,$perfect match$,$perfect$,$both$,$65997-18-4$,$65997-18-4$,$$,$65997-18-4$,$$,$65997-18-4$,$d:2021-10-07$,$$,$$
$65997-18-4$,$inorganic oxide$,$perfect match$,$no_match$,$CAS_only$,$65997-18-4$,$65997-18-4$,$$,$non_spec$,$unk$,$65997-18-4$,$d:2021-10-07$,$$,$$
$66034-17-1$,$amine phosphonate$,$perfect match$,$perfect$,$CAS_only$,$66034-17-1$,$66034-17-1$,$$,$non_spec$,$$,$66034-17-1$,$d:2021-10-07$,$$,$$
$6607-28-3$,$diquaternary amminium salt$,$corrected$,$no_match$,$CAS_only$,$$,$68607-28-3$,$$,$non_spec$,$unk$,$68607-28-3$,$d:2021-10-07$,$$,$$
$66085-00-5$,$isooctadecanoic acid, monoester with glycerol$,$perfect match$,$no_match$,$CAS_only$,$66085-00-5$,$66085-00-5$,$$,$non_spec$,$unk$,$66085-00-5$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-naphthalenedisulfonic acid,$,$perfect match$,$no_match$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$unk$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-naphthalenedisulfonic acid, 5-(acetylamino)$,$perfect match$,$no_match$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$unk$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-naphthalenedisulfonic acid, 5-(acetylamino) -4-hydroxy-3-(2-methoxyphenyl)$,$perfect match$,$no_match$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$unk$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-naphthalenedisulfonic acid, 5-(acetylamino) -4-hydroxy-3-(2-methoxyphenyl) azo -, disodium salt$,$perfect match$,$no_match$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$unk$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-naphthalenedisulfonic acid, 5-(acetylamino) -4-hydroxy-3-[(2 -methoxyphenyl) azo] -, disodium salt$,$perfect match$,$conflicting_matches$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$['3734-67-6', '6625-46-3']$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-naphthalenedisulfonic acid, 5-(acetylamino) -4-hydroxy-3-[(2-methoxyphenyl) azo] -, disodium salt$,$perfect match$,$conflicting_matches$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$['3734-67-6', '6625-46-3']$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-napthalenedisulfonic acid, 5 -(acetylamino)-4-hydroxy-3-[(2- methoxyphenyl)azo] -,disodium salt$,$perfect match$,$no_match$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$unk$,$6625-46-3$,$d:2021-10-07$,$$,$$
$6625-46-3$,$2,7-napthalenedisulfonic acid, 5-(acetylamino)-4-hydroxy-3-[(2-methoxyphenyl)azo] -,disodium salt$,$perfect match$,$conflicting_matches$,$CAS_only$,$6625-46-3$,$6625-46-3$,$$,$non_spec$,$['3734-67-6', '6625-46-3']$,$6625-46-3$,$d:2021-10-07$,$$,$$
$66256-28-8$,$4-floro-1-iodo-2-methylbenzene$,$perfect match$,$close_match$,$both$,$66256-28-8$,$66256-28-8$,$$,$66256-28-8$,$$,$66256-28-8$,$d:2021-10-07$,$$,$$
$6632-18-5$,$water$,$corrected$,$perfect$,$both$,$$,$7732-18-5$,$$,$7732-18-5$,$$,$7732-18-5$,$d:2021-10-07$,$$,$$
$664-38-2$,$phosphoric acid$,$corrected$,$perfect$,$both$,$$,$7664-38-2$,$$,$7664-38-2$,$$,$7664-38-2$,$d:2021-10-07$,$$,$$
$66402-68-4$,$bauxite (al2o3.xh2o),calcined$,$perfect match$,$close_match$,$conflict$,$66402-68-4$,$66402-68-4$,$$,$92797-42-7$,$$,$conflictingID$,$d:2021-10-07$,$$,$$
$66402-68-4$,$calcined bauxite$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$calcium alumina phosphosilicate$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic$,$perfect match$,$perfect$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic  materials  and wares, chemicals$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic beads$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic material$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic material & wares, chemicals$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic material and wares$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic material and wares, chemcial$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic material and wares, chemical$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic material including calcined clays$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials & ware, chemicals$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials and wares$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials and wares chemicals$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials and wares, chemcicals$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials and wares, chemical$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materials and wares, chemicals$,$perfect match$,$perfect$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic materias and wares, chemicals$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic matericlas and wares, chemicals$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic matierials and wares$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic microsphere$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic microspheres$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic mix$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramic proppant$,$perfect match$,$no_match$,$CAS_only$,$66402-68-4$,$66402-68-4$,$$,$non_spec$,$unk$,$66402-68-4$,$d:2021-10-07$,$$,$$
$66402-68-4$,$ceramicm materials and wares, chemicals$,$perfect match$,$close_match$,$both$,$66402-68-4$,$66402-68-4$,$$,$66402-68-4$,$$,$66402-68-4$,$d:2021-10-07$,$$,$$
